hospital_id,date,arrivals,avg_time_to_admission,bed_requests
HHN-BIR-01,2025-05-03,95,46.27368421052632,27
HHN-BIR-01,2025-05-04,75,55.78666666666667,26
HHN-BIR-01,2025-05-05,124,52.54032258064516,38
HHN-BIR-01,2025-05-06,70,63.15714285714286,25
HHN-BIR-01,2025-05-07,60,33.5,15
HHN-BIR-01,2025-05-08,45,39.644444444444446,11
HHN-BIR-01,2025-05-09,71,45.521126760563384,25
HHN-BIR-01,2025-05-10,84,58.845238095238095,28
HHN-BIR-01,2025-05-11,80,43.325,23
HHN-BIR-01,2025-05-12,113,55.35398230088496,43
HHN-BIR-01,2025-05-13,68,36.205882352941174,16
HHN-BIR-01,2025-05-14,69,28.565217391304348,10
HHN-BIR-01,2025-05-15,45,48.333333333333336,12
HHN-BIR-01,2025-05-16,69,48.10144927536232,20
HHN-BIR-01,2025-05-17,67,52.56716417910448,23
HHN-BIR-01,2025-05-18,97,48.123711340206185,31
HHN-BIR-01,2025-05-19,71,57.76056338028169,24
HHN-BIR-01,2025-05-20,66,50.95454545454545,21
HHN-BIR-01,2025-05-21,47,34.297872340425535,10
HHN-BIR-01,2025-05-22,62,69.45161290322581,23
HHN-BIR-01,2025-05-23,51,54.588235294117645,16
HHN-BIR-01,2025-05-24,80,59.2125,27
HHN-BIR-01,2025-05-25,62,57.935483870967744,18
HHN-BIR-01,2025-05-26,64,51.578125,18
HHN-BIR-01,2025-05-27,55,63.836363636363636,21
HHN-BIR-01,2025-05-28,46,49.30434782608695,14
HHN-BIR-01,2025-05-29,75,35.56,16
HHN-BIR-01,2025-05-30,56,51.5,20
HHN-BIR-01,2025-05-31,80,44.275,27
HHN-BIR-01,2025-06-01,47,40.851063829787236,10
HHN-BIR-01,2025-06-02,57,57.14035087719298,20
HHN-BIR-01,2025-06-03,48,51.8125,15
HHN-BIR-01,2025-06-04,42,23.714285714285715,8
HHN-BIR-01,2025-06-05,59,60.91525423728814,23
HHN-BIR-01,2025-06-06,67,31.074626865671643,15
HHN-BIR-01,2025-06-07,60,38.733333333333334,16
HHN-BIR-01,2025-06-08,65,65.53846153846153,25
HHN-BIR-01,2025-06-09,48,57.1875,16
HHN-BIR-01,2025-06-10,52,32.80769230769231,11
HHN-BIR-01,2025-06-11,84,35.86904761904762,17
HHN-BIR-01,2025-06-12,61,64.22950819672131,20
HHN-BIR-01,2025-06-13,69,51.89855072463768,23
HHN-BIR-01,2025-06-14,77,35.05194805194805,20
HHN-BIR-01,2025-06-15,51,46.23529411764706,12
HHN-BIR-01,2025-06-16,63,60.15873015873016,21
HHN-BIR-01,2025-06-17,57,45.85964912280702,19
HHN-BIR-01,2025-06-18,52,44.32692307692308,15
HHN-BIR-01,2025-06-19,89,50.01123595505618,27
HHN-BIR-01,2025-06-20,81,43.06172839506173,22
HHN-BIR-01,2025-06-21,122,44.68852459016394,37
HHN-BIR-01,2025-06-22,49,36.326530612244895,12
HHN-BIR-01,2025-06-23,55,42.58181818181818,16
HHN-BIR-01,2025-06-24,47,38.42553191489362,12
HHN-BIR-01,2025-06-25,88,51.11363636363637,26
HHN-BIR-01,2025-06-26,40,27.35,7
HHN-BIR-01,2025-06-27,71,63.774647887323944,24
HHN-BIR-01,2025-06-28,57,48.40350877192982,20
HHN-BIR-01,2025-06-29,93,49.193548387096776,27
HHN-BIR-01,2025-06-30,74,42.16216216216216,19
HHN-BIR-01,2025-07-01,57,68.21052631578948,22
HHN-BIR-01,2025-07-02,52,33.11538461538461,14
HHN-BIR-01,2025-07-03,73,53.83561643835616,24
HHN-BIR-01,2025-07-04,75,71.86666666666666,34
HHN-BIR-01,2025-07-05,70,50.628571428571426,20
HHN-BIR-01,2025-07-06,64,38.25,21
HHN-BIR-01,2025-07-07,77,40.77922077922078,23
HHN-BIR-01,2025-07-08,39,76.82051282051282,15
HHN-BIR-01,2025-07-09,90,41.84444444444444,24
HHN-BIR-01,2025-07-10,45,47.0,12
HHN-BIR-01,2025-07-11,56,51.82142857142857,19
HHN-BIR-01,2025-07-12,51,31.54901960784314,11
HHN-BIR-01,2025-07-13,65,48.2,19
HHN-BIR-01,2025-07-14,44,33.59090909090909,11
HHN-BIR-01,2025-07-15,88,49.78409090909091,25
HHN-BIR-01,2025-07-16,44,33.25,11
HHN-BIR-01,2025-07-17,59,44.016949152542374,16
HHN-BIR-01,2025-07-18,42,61.095238095238095,15
HHN-BIR-01,2025-07-19,61,51.39344262295082,21
HHN-BIR-01,2025-07-20,55,60.32727272727273,24
HHN-BIR-01,2025-07-21,78,49.833333333333336,25
HHN-BIR-01,2025-07-22,63,58.65079365079365,20
HHN-BIR-01,2025-07-23,47,64.57446808510639,16
HHN-BIR-01,2025-07-24,64,67.65625,23
HHN-BIR-01,2025-07-25,54,51.81481481481482,14
HHN-BIR-01,2025-07-26,60,62.28333333333333,21
HHN-BIR-01,2025-07-27,110,42.25454545454546,32
HHN-BIR-01,2025-07-28,98,59.10204081632653,30
HHN-BIR-01,2025-07-29,101,39.386138613861384,23
HHN-BIR-01,2025-07-30,51,34.6078431372549,11
HHN-BIR-01,2025-07-31,101,50.59405940594059,32
HHN-BIR-01,2025-08-01,50,43.06,12
HHN-BIR-01,2025-08-02,77,51.532467532467535,26
HHN-BIR-01,2025-08-03,65,32.47692307692308,16
HHN-BIR-01,2025-08-04,51,35.98039215686274,14
HHN-BIR-01,2025-08-05,54,53.77777777777778,22
HHN-BIR-01,2025-08-06,76,35.776315789473685,21
HHN-BIR-01,2025-08-07,73,38.89041095890411,22
HHN-BIR-01,2025-08-08,40,39.75,13
HHN-BIR-01,2025-08-09,124,54.233870967741936,45
HHN-BIR-01,2025-08-10,64,59.1875,21
HHN-BIR-01,2025-08-11,52,29.03846153846154,13
HHN-BIR-01,2025-08-12,89,46.764044943820224,29
HHN-BIR-01,2025-08-13,63,43.142857142857146,21
HHN-BIR-01,2025-08-14,56,59.482142857142854,18
HHN-BIR-01,2025-08-15,44,62.09090909090909,16
HHN-BIR-01,2025-08-16,70,39.98571428571429,19
HHN-BIR-01,2025-08-17,56,47.625,19
HHN-BIR-01,2025-08-18,62,43.483870967741936,19
HHN-BIR-01,2025-08-19,61,46.34426229508197,18
HHN-BIR-01,2025-08-20,84,52.773809523809526,28
HHN-BIR-01,2025-08-21,50,55.38,17
HHN-BIR-01,2025-08-22,65,60.06153846153846,23
HHN-BIR-01,2025-08-23,67,50.208955223880594,20
HHN-BIR-01,2025-08-24,94,48.819148936170215,28
HHN-BIR-01,2025-08-25,51,54.470588235294116,18
HHN-BIR-01,2025-08-26,50,41.04,14
HHN-BIR-01,2025-08-27,67,36.32835820895522,18
HHN-BIR-01,2025-08-28,47,46.702127659574465,14
HHN-BIR-01,2025-08-29,46,49.30434782608695,14
HHN-BIR-01,2025-08-30,64,49.296875,20
HHN-BIR-01,2025-08-31,85,31.176470588235293,18
HHN-BIR-01,2025-09-01,76,39.69736842105263,17
HHN-BIR-01,2025-09-02,30,45.46666666666667,9
HHN-BIR-01,2025-09-03,66,61.63636363636363,26
HHN-BIR-01,2025-09-04,44,56.72727272727273,14
HHN-BIR-01,2025-09-05,51,54.666666666666664,19
HHN-BIR-01,2025-09-06,104,54.85576923076923,37
HHN-BIR-01,2025-09-07,67,32.417910447761194,14
HHN-BIR-01,2025-09-08,79,61.037974683544306,28
HHN-BIR-01,2025-09-09,46,57.21739130434783,18
HHN-BIR-01,2025-09-10,63,56.333333333333336,23
HHN-BIR-01,2025-09-11,108,52.592592592592595,36
HHN-BIR-01,2025-09-12,37,45.08108108108108,9
HHN-BIR-01,2025-09-13,51,58.80392156862745,15
HHN-BIR-01,2025-09-14,59,66.32203389830508,22
HHN-BIR-01,2025-09-15,50,43.7,16
HHN-BIR-01,2025-09-16,98,46.54081632653061,27
HHN-BIR-01,2025-09-17,72,42.65277777777778,20
HHN-BIR-01,2025-09-18,76,51.03947368421053,25
HHN-BIR-01,2025-09-19,55,38.527272727272724,10
HHN-BIR-01,2025-09-20,113,53.50442477876106,35
HHN-BIR-01,2025-09-21,61,45.49180327868852,19
HHN-BIR-01,2025-09-22,55,33.527272727272724,14
HHN-BIR-01,2025-09-23,82,54.21951219512195,28
HHN-BIR-01,2025-09-24,76,55.03947368421053,28
HHN-BIR-01,2025-09-25,115,56.08695652173913,34
HHN-BIR-01,2025-09-26,86,51.7906976744186,29
HHN-BIR-01,2025-09-27,100,53.23,34
HHN-BIR-01,2025-09-28,70,41.01428571428571,21
HHN-BIR-01,2025-09-29,52,53.26923076923077,17
HHN-BIR-01,2025-09-30,78,59.8974358974359,26
HHN-BIR-01,2025-10-01,47,38.95744680851064,15
HHN-BIR-01,2025-10-02,74,64.37837837837837,31
HHN-BIR-01,2025-10-03,68,54.955882352941174,25
HHN-BIR-01,2025-10-04,39,53.48717948717949,13
HHN-BIR-01,2025-10-05,85,53.023529411764706,29
HHN-BIR-01,2025-10-06,88,52.29545454545455,33
HHN-BIR-01,2025-10-07,65,47.95384615384615,18
HHN-BIR-01,2025-10-08,96,43.25,24
HHN-BIR-01,2025-10-09,66,43.28787878787879,19
HHN-BIR-01,2025-10-10,73,41.16438356164384,20
HHN-BIR-01,2025-10-11,52,41.11538461538461,14
HHN-BIR-01,2025-10-12,89,45.235955056179776,26
HHN-BIR-01,2025-10-13,129,50.25581395348837,37
HHN-BIR-01,2025-10-14,99,49.282828282828284,35
HHN-BIR-01,2025-10-15,73,33.178082191780824,17
HHN-BIR-01,2025-10-16,87,47.86206896551724,27
HHN-BIR-01,2025-10-17,64,59.828125,23
HHN-BIR-01,2025-10-18,64,50.671875,19
HHN-BIR-01,2025-10-19,100,45.38,30
HHN-BIR-01,2025-10-20,63,53.74603174603175,18
HHN-BIR-01,2025-10-21,98,52.39795918367347,27
HHN-BIR-01,2025-10-22,75,48.49333333333333,21
HHN-BIR-01,2025-10-23,50,40.42,12
HHN-BIR-01,2025-10-24,118,43.03389830508475,37
HHN-BIR-01,2025-10-25,94,41.95744680851064,27
HHN-BIR-01,2025-10-26,133,32.18045112781955,32
HHN-BIR-01,2025-10-27,103,46.22330097087379,33
HHN-BIR-01,2025-10-28,83,54.3855421686747,27
HHN-BIR-01,2025-10-29,66,49.63636363636363,24
HHN-BIR-01,2025-10-30,75,37.026666666666664,21
HHN-BIR-01,2025-10-31,75,43.14666666666667,21
HHN-BIR-01,2025-11-01,46,50.23913043478261,16
HHN-BIR-01,2025-11-02,65,52.98461538461538,21
HHN-BIR-01,2025-11-03,70,38.18571428571428,18
HHN-BIR-01,2025-11-04,60,62.71666666666667,21
HHN-BIR-01,2025-11-05,97,42.83505154639175,28
HHN-BIR-01,2025-11-06,24,36.375,5
HHN-BIR-01,2025-11-07,103,55.262135922330096,35
HHN-BIR-01,2025-11-08,87,36.14942528735632,24
HHN-BIR-01,2025-11-09,122,48.82786885245902,33
HHN-BIR-01,2025-11-10,79,42.21518987341772,24
HHN-BIR-01,2025-11-11,119,47.08403361344538,32
HHN-BIR-01,2025-11-12,99,45.505050505050505,25
HHN-BIR-01,2025-11-13,96,44.604166666666664,29
HHN-BIR-01,2025-11-14,81,46.41975308641975,22
HHN-BIR-01,2025-11-15,83,56.21686746987952,28
HHN-BIR-01,2025-11-16,92,65.54347826086956,34
HHN-BIR-01,2025-11-17,107,65.16822429906541,38
HHN-BIR-01,2025-11-18,59,37.152542372881356,17
HHN-BIR-01,2025-11-19,51,46.568627450980394,12
HHN-BIR-01,2025-11-20,97,41.103092783505154,28
HHN-BIR-01,2025-11-21,81,43.55555555555556,28
HHN-BIR-01,2025-11-22,115,52.6,37
HHN-BIR-01,2025-11-23,114,45.719298245614034,35
HHN-BIR-01,2025-11-24,117,50.00854700854701,36
HHN-BIR-01,2025-11-25,117,50.495726495726494,34
HHN-BIR-01,2025-11-26,125,44.096,34
HHN-BIR-01,2025-11-27,84,36.63095238095238,22
HHN-BIR-01,2025-11-28,74,39.54054054054054,21
HHN-BIR-01,2025-11-29,118,43.6271186440678,34
HHN-BIR-01,2025-11-30,109,57.60550458715596,34
HHN-BIR-01,2025-12-01,100,54.62,41
HHN-BIR-01,2025-12-02,93,33.58064516129032,23
HHN-BIR-01,2025-12-03,104,77.38461538461539,42
HHN-BIR-01,2025-12-04,65,38.784615384615385,18
HHN-BIR-01,2025-12-05,89,40.640449438202246,23
HHN-BIR-01,2025-12-06,70,41.34285714285714,17
HHN-BIR-01,2025-12-07,73,46.178082191780824,24
HHN-BIR-01,2025-12-08,74,58.74324324324324,24
HHN-BIR-01,2025-12-09,82,53.76829268292683,26
HHN-BIR-01,2025-12-10,99,56.07070707070707,31
HHN-BIR-01,2025-12-11,70,49.02857142857143,21
HHN-BIR-01,2025-12-12,120,39.975,37
HHN-BIR-01,2025-12-13,102,41.27450980392157,30
HHN-BIR-01,2025-12-14,61,62.01639344262295,26
HHN-BIR-01,2025-12-15,114,44.74561403508772,29
HHN-BIR-01,2025-12-16,92,44.26086956521739,31
HHN-BIR-01,2025-12-17,134,59.93283582089552,53
HHN-BIR-01,2025-12-18,162,38.58024691358025,41
HHN-BIR-01,2025-12-19,116,46.439655172413794,35
HHN-BIR-01,2025-12-20,86,43.02325581395349,22
HHN-BIR-01,2025-12-21,124,50.92741935483871,42
HHN-BIR-01,2025-12-22,108,52.0462962962963,34
HHN-BIR-01,2025-12-23,138,45.28260869565217,40
HHN-BIR-01,2025-12-24,120,42.65,33
HHN-BIR-01,2025-12-25,78,50.65384615384615,25
HHN-BIR-01,2025-12-26,93,31.322580645161292,19
HHN-BIR-01,2025-12-27,134,56.19402985074627,43
HHN-BIR-01,2025-12-28,201,51.38308457711443,57
HHN-BIR-01,2025-12-29,143,45.87412587412587,36
HHN-BIR-01,2025-12-30,147,60.1156462585034,50
HHN-BIR-01,2025-12-31,84,34.904761904761905,20
HHN-EDI-01,2024-01-01,70,38.75714285714286,21
HHN-EDI-01,2024-01-02,84,66.88095238095238,30
HHN-EDI-01,2024-01-03,33,21.393939393939394,6
HHN-EDI-01,2024-01-04,55,72.36363636363636,23
HHN-EDI-01,2024-01-05,72,61.291666666666664,27
HHN-EDI-01,2024-01-06,79,55.037974683544306,31
HHN-EDI-01,2024-01-07,52,37.75,17
HHN-EDI-01,2024-01-08,103,59.51456310679612,37
HHN-EDI-01,2024-01-09,90,39.9,26
HHN-EDI-01,2024-01-10,104,35.30769230769231,28
HHN-EDI-01,2024-01-11,49,34.795918367346935,14
HHN-EDI-01,2024-01-12,76,60.03947368421053,25
HHN-EDI-01,2024-01-13,55,43.63636363636363,15
HHN-EDI-01,2024-01-14,96,72.30208333333333,41
HHN-EDI-01,2024-01-15,115,46.78260869565217,36
HHN-EDI-01,2024-01-16,66,29.833333333333332,13
HHN-EDI-01,2024-01-17,68,51.35294117647059,20
HHN-EDI-01,2024-01-18,67,46.76119402985075,18
HHN-EDI-01,2024-01-19,97,35.52577319587629,24
HHN-EDI-01,2024-01-20,70,50.81428571428572,21
HHN-EDI-01,2024-01-21,90,46.733333333333334,26
HHN-EDI-01,2024-01-22,102,60.81372549019608,36
HHN-EDI-01,2024-01-23,69,63.333333333333336,28
HHN-EDI-01,2024-01-24,75,55.81333333333333,25
HHN-EDI-01,2024-01-25,56,52.392857142857146,20
HHN-EDI-01,2024-01-26,86,45.616279069767444,28
HHN-EDI-01,2024-01-27,86,30.651162790697676,17
HHN-EDI-01,2024-01-28,85,48.2,21
HHN-EDI-01,2024-01-29,116,42.01724137931034,32
HHN-EDI-01,2024-01-30,78,26.166666666666668,17
HHN-EDI-01,2024-01-31,30,40.4,7
HHN-EDI-01,2024-02-01,111,37.83783783783784,28
HHN-EDI-01,2024-02-02,86,45.104651162790695,23
HHN-EDI-01,2024-02-03,56,39.42857142857143,16
HHN-EDI-01,2024-02-04,93,46.38709677419355,28
HHN-EDI-01,2024-02-05,80,37.275,19
HHN-EDI-01,2024-02-06,79,55.65822784810127,23
HHN-EDI-01,2024-02-07,72,63.44444444444444,25
HHN-EDI-01,2024-02-08,60,61.93333333333333,20
HHN-EDI-01,2024-02-09,94,55.41489361702128,34
HHN-EDI-01,2024-02-10,60,59.06666666666667,21
HHN-EDI-01,2024-02-11,91,44.604395604395606,27
HHN-EDI-01,2024-02-12,101,48.64356435643565,34
HHN-EDI-01,2024-02-13,73,85.52054794520548,30
HHN-EDI-01,2024-02-14,59,60.86440677966102,18
HHN-EDI-01,2024-02-15,83,76.91566265060241,34
HHN-EDI-01,2024-02-16,59,58.898305084745765,23
HHN-EDI-01,2024-02-17,118,47.932203389830505,37
HHN-EDI-01,2024-02-18,72,41.56944444444444,18
HHN-EDI-01,2024-02-19,93,51.935483870967744,39
HHN-EDI-01,2024-02-20,79,56.11392405063291,28
HHN-EDI-01,2024-02-21,95,58.31578947368421,29
HHN-EDI-01,2024-02-22,86,34.44186046511628,21
HHN-EDI-01,2024-02-23,39,61.1025641025641,15
HHN-EDI-01,2024-02-24,105,78.45714285714286,46
HHN-EDI-01,2024-02-25,57,44.91228070175438,19
HHN-EDI-01,2024-02-26,86,41.883720930232556,23
HHN-EDI-01,2024-02-27,67,66.68656716417911,24
HHN-EDI-01,2024-02-28,19,68.15789473684211,7
HHN-EDI-01,2024-02-29,76,50.26315789473684,21
HHN-EDI-01,2024-03-01,78,37.98717948717949,20
HHN-EDI-01,2024-03-02,113,40.389380530973455,24
HHN-EDI-01,2024-03-03,96,48.916666666666664,26
HHN-EDI-01,2024-03-04,68,41.30882352941177,16
HHN-EDI-01,2024-03-05,45,48.17777777777778,12
HHN-EDI-01,2024-03-06,46,56.5,18
HHN-EDI-01,2024-03-07,65,41.43076923076923,22
HHN-EDI-01,2024-03-08,59,44.67796610169491,19
HHN-EDI-01,2024-03-09,75,66.56,29
HHN-EDI-01,2024-03-10,61,48.9344262295082,18
HHN-EDI-01,2024-03-11,59,38.101694915254235,14
HHN-EDI-01,2024-03-12,67,56.492537313432834,25
HHN-EDI-01,2024-03-13,54,28.25925925925926,11
HHN-EDI-01,2024-03-14,75,76.34666666666666,33
HHN-EDI-01,2024-03-15,67,40.83582089552239,19
HHN-EDI-01,2024-03-16,100,48.27,28
HHN-EDI-01,2024-03-17,64,48.40625,21
HHN-EDI-01,2024-03-18,98,33.89795918367347,23
HHN-EDI-01,2024-03-19,62,42.75806451612903,17
HHN-EDI-01,2024-03-20,52,46.19230769230769,20
HHN-EDI-01,2024-03-21,35,50.4,10
HHN-EDI-01,2024-03-22,56,36.107142857142854,14
HHN-EDI-01,2024-03-23,53,39.886792452830186,14
HHN-EDI-01,2024-03-24,61,54.131147540983605,24
HHN-EDI-01,2024-03-25,56,77.71428571428571,22
HHN-EDI-01,2024-03-26,63,46.12698412698413,16
HHN-EDI-01,2024-03-27,52,44.21153846153846,15
HHN-EDI-01,2024-03-28,81,27.88888888888889,16
HHN-EDI-01,2024-03-29,43,32.348837209302324,12
HHN-EDI-01,2024-03-30,22,65.68181818181819,9
HHN-EDI-01,2024-03-31,62,77.20967741935483,25
HHN-EDI-01,2024-04-01,61,52.73770491803279,20
HHN-EDI-01,2024-04-02,81,54.19753086419753,29
HHN-EDI-01,2024-04-03,53,30.245283018867923,11
HHN-EDI-01,2024-04-04,63,70.33333333333333,25
HHN-EDI-01,2024-04-05,65,47.56923076923077,19
HHN-EDI-01,2024-04-06,61,50.19672131147541,20
HHN-EDI-01,2024-04-07,45,57.75555555555555,17
HHN-EDI-01,2024-04-08,78,44.57692307692308,22
HHN-EDI-01,2024-04-09,67,47.1044776119403,20
HHN-EDI-01,2024-04-10,35,37.8,10
HHN-EDI-01,2024-04-11,31,53.483870967741936,10
HHN-EDI-01,2024-04-12,66,31.5,15
HHN-EDI-01,2024-04-13,41,69.78048780487805,15
HHN-EDI-01,2024-04-14,62,67.70967741935483,23
HHN-EDI-01,2024-04-15,97,44.24742268041237,28
HHN-EDI-01,2024-04-16,51,28.764705882352942,11
HHN-EDI-01,2024-04-17,60,37.7,15
HHN-EDI-01,2024-04-18,57,60.92982456140351,19
HHN-EDI-01,2024-04-19,67,41.582089552238806,17
HHN-EDI-01,2024-04-20,65,41.33846153846154,18
HHN-EDI-01,2024-04-21,64,37.171875,21
HHN-EDI-01,2024-04-22,80,53.1875,22
HHN-EDI-01,2024-04-23,46,59.80434782608695,19
HHN-EDI-01,2024-04-24,49,44.06122448979592,13
HHN-EDI-01,2024-04-25,46,52.69565217391305,16
HHN-EDI-01,2024-04-26,37,55.13513513513514,13
HHN-EDI-01,2024-04-27,91,47.15384615384615,25
HHN-EDI-01,2024-04-28,58,37.56896551724138,15
HHN-EDI-01,2024-04-29,62,61.596774193548384,20
HHN-EDI-01,2024-04-30,48,74.91666666666667,19
HHN-EDI-01,2024-05-01,59,67.54237288135593,24
HHN-EDI-01,2024-05-02,67,38.28358208955224,17
HHN-EDI-01,2024-05-03,50,34.96,10
HHN-EDI-01,2024-05-04,59,45.389830508474574,15
HHN-EDI-01,2024-05-05,50,35.22,13
HHN-EDI-01,2024-05-06,51,31.84313725490196,13
HHN-EDI-01,2024-05-07,56,40.839285714285715,20
HHN-EDI-01,2024-05-08,49,54.244897959183675,20
HHN-EDI-01,2024-05-09,49,43.46938775510204,17
HHN-EDI-01,2024-05-10,46,42.47826086956522,13
HHN-EDI-01,2024-05-11,48,42.3125,14
HHN-EDI-01,2024-05-12,68,39.98529411764706,20
HHN-EDI-01,2024-05-13,61,39.14754098360656,17
HHN-EDI-01,2024-05-14,64,32.90625,14
HHN-EDI-01,2024-05-15,59,48.186440677966104,19
HHN-EDI-01,2024-05-16,45,44.75555555555555,15
HHN-EDI-01,2024-05-17,62,62.12903225806452,26
HHN-EDI-01,2024-05-18,63,56.0,20
HHN-EDI-01,2024-05-19,74,59.567567567567565,24
HHN-EDI-01,2024-05-20,48,42.625,14
HHN-EDI-01,2024-05-21,52,38.26923076923077,13
HHN-EDI-01,2024-05-22,73,36.89041095890411,16
HHN-EDI-01,2024-05-23,61,61.68852459016394,27
HHN-EDI-01,2024-05-24,66,53.515151515151516,19
HHN-EDI-01,2024-05-25,32,47.46875,8
HHN-EDI-01,2024-05-26,57,71.36842105263158,21
HHN-EDI-01,2024-05-27,46,44.84782608695652,15
HHN-EDI-01,2024-05-28,43,47.95348837209303,14
HHN-EDI-01,2024-05-29,33,63.24242424242424,14
HHN-EDI-01,2024-05-30,36,34.166666666666664,10
HHN-EDI-01,2024-05-31,49,49.38775510204081,14
HHN-EDI-01,2024-06-01,45,51.86666666666667,18
HHN-EDI-01,2024-06-02,42,42.11904761904762,11
HHN-EDI-01,2024-06-03,40,47.1,11
HHN-EDI-01,2024-06-04,73,67.79452054794521,26
HHN-EDI-01,2024-06-05,32,45.625,8
HHN-EDI-01,2024-06-06,42,58.976190476190474,13
HHN-EDI-01,2024-06-07,63,45.19047619047619,20
HHN-EDI-01,2024-06-08,38,41.60526315789474,8
HHN-EDI-01,2024-06-09,35,37.142857142857146,9
HHN-EDI-01,2024-06-10,37,56.13513513513514,13
HHN-EDI-01,2024-06-11,50,33.28,12
HHN-EDI-01,2024-06-12,58,39.258620689655174,16
HHN-EDI-01,2024-06-13,57,46.333333333333336,18
HHN-EDI-01,2024-06-14,41,34.829268292682926,9
HHN-EDI-01,2024-06-15,95,52.17894736842105,33
HHN-EDI-01,2024-06-16,80,39.0625,20
HHN-EDI-01,2024-06-17,25,94.4,10
HHN-EDI-01,2024-06-18,72,64.23611111111111,25
HHN-EDI-01,2024-06-19,37,42.810810810810814,11
HHN-EDI-01,2024-06-20,38,25.210526315789473,9
HHN-EDI-01,2024-06-21,62,58.75806451612903,21
HHN-EDI-01,2024-06-22,39,66.2051282051282,15
HHN-EDI-01,2024-06-23,53,31.18867924528302,9
HHN-EDI-01,2024-06-24,72,48.638888888888886,23
HHN-EDI-01,2024-06-25,52,38.61538461538461,13
HHN-EDI-01,2024-06-26,48,40.8125,15
HHN-EDI-01,2024-06-27,46,43.17391304347826,13
HHN-EDI-01,2024-06-28,61,35.77049180327869,17
HHN-EDI-01,2024-06-29,45,37.55555555555556,13
HHN-EDI-01,2024-06-30,36,38.77777777777778,9
HHN-EDI-01,2024-07-01,45,45.62222222222222,12
HHN-EDI-01,2024-07-02,19,25.105263157894736,4
HHN-EDI-01,2024-07-03,53,41.35849056603774,13
HHN-EDI-01,2024-07-04,31,35.67741935483871,8
HHN-EDI-01,2024-07-05,37,33.37837837837838,11
HHN-EDI-01,2024-07-06,57,53.80701754385965,18
HHN-EDI-01,2024-07-07,36,57.611111111111114,9
HHN-EDI-01,2024-07-08,29,48.37931034482759,8
HHN-EDI-01,2024-07-09,53,67.45283018867924,19
HHN-EDI-01,2024-07-10,46,33.78260869565217,12
HHN-EDI-01,2024-07-11,26,50.07692307692308,8
HHN-EDI-01,2024-07-12,47,34.40425531914894,12
HHN-EDI-01,2024-07-13,78,39.705128205128204,19
HHN-EDI-01,2024-07-14,60,45.78333333333333,17
HHN-EDI-01,2024-07-15,67,56.223880597014926,26
HHN-EDI-01,2024-07-16,50,35.18,12
HHN-EDI-01,2024-07-17,44,58.88636363636363,13
HHN-EDI-01,2024-07-18,27,61.77777777777778,7
HHN-EDI-01,2024-07-19,64,50.3125,20
HHN-EDI-01,2024-07-20,54,55.51851851851852,18
HHN-EDI-01,2024-07-21,84,48.29761904761905,28
HHN-EDI-01,2024-07-22,76,60.61842105263158,22
HHN-EDI-01,2024-07-23,44,35.27272727272727,10
HHN-EDI-01,2024-07-24,40,42.35,16
HHN-EDI-01,2024-07-25,64,64.65625,24
HHN-EDI-01,2024-07-26,50,69.18,15
HHN-EDI-01,2024-07-27,51,47.6078431372549,15
HHN-EDI-01,2024-07-28,39,29.53846153846154,7
HHN-EDI-01,2024-07-29,49,35.795918367346935,15
HHN-EDI-01,2024-07-30,45,39.71111111111111,11
HHN-EDI-01,2024-07-31,36,28.583333333333332,6
HHN-EDI-01,2024-08-01,50,37.76,11
HHN-EDI-01,2024-08-02,64,43.3125,19
HHN-EDI-01,2024-08-03,26,70.76923076923077,12
HHN-EDI-01,2024-08-04,54,48.01851851851852,17
HHN-EDI-01,2024-08-05,75,48.92,21
HHN-EDI-01,2024-08-06,57,51.40350877192982,20
HHN-EDI-01,2024-08-07,49,52.857142857142854,17
HHN-EDI-01,2024-08-08,44,41.40909090909091,13
HHN-EDI-01,2024-08-09,47,59.191489361702125,17
HHN-EDI-01,2024-08-10,52,41.51923076923077,14
HHN-EDI-01,2024-08-11,49,42.795918367346935,13
HHN-EDI-01,2024-08-12,37,55.16216216216216,14
HHN-EDI-01,2024-08-13,57,62.31578947368421,20
HHN-EDI-01,2024-08-14,48,53.520833333333336,18
HHN-EDI-01,2024-08-15,46,32.69565217391305,11
HHN-EDI-01,2024-08-16,70,53.885714285714286,26
HHN-EDI-01,2024-08-17,50,61.76,17
HHN-EDI-01,2024-08-18,71,49.971830985915496,21
HHN-EDI-01,2024-08-19,40,40.4,13
HHN-EDI-01,2024-08-20,68,34.61764705882353,19
HHN-EDI-01,2024-08-21,32,32.53125,8
HHN-EDI-01,2024-08-22,46,70.93478260869566,16
HHN-EDI-01,2024-08-23,46,31.32608695652174,11
HHN-EDI-01,2024-08-24,34,17.764705882352942,5
HHN-EDI-01,2024-08-25,39,39.15384615384615,8
HHN-EDI-01,2024-08-26,30,30.766666666666666,8
HHN-EDI-01,2024-08-27,45,50.666666666666664,14
HHN-EDI-01,2024-08-28,63,17.11111111111111,12
HHN-EDI-01,2024-08-29,53,51.9811320754717,17
HHN-EDI-01,2024-08-30,60,36.86666666666667,11
HHN-EDI-01,2024-08-31,71,42.436619718309856,17
HHN-EDI-01,2024-09-01,34,40.0,10
HHN-EDI-01,2024-09-02,83,68.34939759036145,28
HHN-EDI-01,2024-09-03,77,51.98701298701299,20
HHN-EDI-01,2024-09-04,62,51.354838709677416,22
