hospital_id,date,total_admissions,total_discharges,total_beds,occupied_beds,staffed_beds,closed_beds,occupancy_rate,completed_surgeries,expected_los,cancelled_surgeries,arrivals,avg_time_to_admission,bed_requests,planned_staff,actual_staff,safe_ratio,hospital_name,city,tier,specialty_emphasis,total_bed_capacity
HHN-EDI-01,2024-03-17,23,23.0,16.0,8.5625,11.65625,0.0,0.6458845918174962,,,,64.0,48.40625,21.0,48.0,45.0,0.90625,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-18,26,27.0,16.0,8.583333333333334,11.6875,0.0,0.672848705454404,3.0,2.766666666666667,,98.0,33.89795918367347,23.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-19,21,19.0,16.0,8.859375,11.666666666666666,0.0,0.6748067683269889,4.0,2.3,,62.0,42.75806451612903,17.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-20,24,32.0,16.0,9.192708333333334,11.677083333333334,0.0,0.7051202418734589,5.0,3.2199999999999998,,52.0,46.19230769230769,20.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-21,14,17.0,16.0,8.541666666666666,11.65625,0.0,0.6719869017318466,3.0,3.466666666666667,,35.0,50.4,10.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-22,17,23.0,16.0,7.369791666666667,11.671875,0.0,0.6114265551305992,3.0,2.0,,56.0,36.107142857142854,14.0,48.0,46.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-23,12,17.0,16.0,6.963541666666667,11.640625,0.0,0.5762906598269649,,,,53.0,39.886792452830186,14.0,48.0,45.0,0.90625,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-24,23,18.0,16.0,7.052083333333333,11.65625,0.0,0.5829417591021452,,,,61.0,54.131147540983605,24.0,48.0,44.0,0.875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-25,29,22.0,16.0,8.177083333333334,11.697916666666666,0.0,0.6792034201501114,8.0,3.4,1.0,56.0,77.71428571428571,22.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-26,19,19.0,16.0,8.473958333333334,11.666666666666666,0.0,0.6825500913506427,1.0,1.4,,63.0,46.12698412698413,16.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-27,20,17.0,16.0,8.229166666666666,11.713541666666666,0.0,0.6464517738185017,5.0,3.06,1.0,52.0,44.21153846153846,15.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-28,21,25.0,16.0,7.984375,11.708333333333334,0.0,0.6287231559290383,4.0,3.0,1.0,81.0,27.88888888888889,16.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-29,11,18.0,16.0,8.161458333333334,11.65625,0.0,0.6392732293237808,,,,43.0,32.348837209302324,12.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-30,11,18.0,16.0,7.09375,11.65625,0.0,0.5498341417229285,,,,22.0,65.68181818181819,9.0,48.0,44.0,0.875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-03-31,23,24.0,16.0,6.296875,11.635416666666666,0.0,0.49045418982229644,,,,62.0,77.20967741935483,25.0,48.0,45.0,0.90625,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-01,21,12.0,16.0,7.213541666666667,11.65625,0.0,0.5512433011399004,,,,61.0,52.73770491803279,20.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-02,38,14.0,16.0,8.755208333333334,11.6875,0.0,0.7020565304113098,10.0,2.37,2.0,81.0,54.19753086419753,29.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-03,16,25.0,16.0,9.75,11.692708333333334,0.0,0.7680570659086284,4.0,4.6,,53.0,30.245283018867923,11.0,48.0,46.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-04,29,17.0,16.0,8.901041666666666,11.661458333333334,0.0,0.7198637147166559,5.0,2.48,1.0,63.0,70.33333333333333,25.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-05,24,31.0,16.0,9.546875,11.692708333333334,0.0,0.7372886487661304,6.0,2.8666666666666667,1.0,65.0,47.56923076923077,19.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-06,22,20.0,16.0,9.291666666666666,11.651041666666666,0.0,0.7422187451369436,,,,61.0,50.19672131147541,20.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-07,16,28.0,16.0,8.947916666666666,11.630208333333334,0.0,0.7273118361928105,,,,45.0,57.75555555555555,17.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-08,24,26.0,16.0,8.572916666666666,11.6875,0.0,0.690202643557423,7.0,3.8428571428571425,,78.0,44.57692307692308,22.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-09,32,18.0,16.0,9.072916666666666,11.697916666666666,0.0,0.7299717456427016,5.0,3.4,,67.0,47.1044776119403,20.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-10,19,26.0,16.0,9.15625,11.697916666666666,0.0,0.7531058517156862,10.0,2.12,1.0,35.0,37.8,10.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-11,18,20.0,16.0,8.442708333333334,11.692708333333334,0.0,0.697781352124183,9.0,2.111111111111111,,31.0,53.483870967741936,10.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-12,20,25.0,16.0,8.375,11.666666666666666,0.0,0.6860007945485886,4.0,1.525,,66.0,31.5,15.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-13,15,16.0,16.0,8.609375,11.609375,0.0,0.6905154596560846,,,,41.0,69.78048780487805,15.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-14,23,25.0,16.0,8.0625,11.661458333333334,0.0,0.6501165964516148,,,,62.0,67.70967741935483,23.0,48.0,45.0,0.90625,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-15,30,22.0,16.0,8.338541666666666,11.692708333333334,0.0,0.655540293040293,6.0,2.233333333333333,,97.0,44.24742268041237,28.0,48.0,46.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-16,23,22.0,16.0,9.135416666666666,11.677083333333334,0.0,0.7216634570494865,8.0,2.85,1.0,51.0,28.764705882352942,11.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-17,20,22.0,16.0,8.53125,11.713541666666666,0.0,0.6698767467724269,6.0,2.4499999999999997,1.0,60.0,37.7,15.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-18,21,15.0,16.0,8.822916666666666,11.6875,0.0,0.6860336061507937,4.0,3.675,,57.0,60.92982456140351,19.0,48.0,45.0,0.90625,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-19,27,26.0,16.0,9.515625,11.6875,0.010416666666666666,0.7356816424486462,8.0,2.45,,67.0,41.582089552238806,17.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-20,19,27.0,16.0,9.041666666666666,11.640625,0.125,0.6758070849867726,,,,65.0,41.33846153846154,18.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-21,20,22.0,16.0,8.453125,11.625,0.036458333333333336,0.6672305380485528,,,,64.0,37.171875,21.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-22,25,20.0,16.0,8.416666666666666,11.692708333333334,0.0,0.6779569626996098,5.0,2.3,,80.0,53.1875,22.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-23,25,15.0,16.0,10.046875,11.708333333333334,0.0,0.7800412873482726,5.0,3.08,,46.0,59.80434782608695,19.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-24,20,28.0,16.0,10.130208333333334,11.6875,0.0,0.7749906386165577,5.0,2.3,3.0,49.0,44.06122448979592,13.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-25,21,16.0,16.0,9.453125,11.708333333333334,0.0,0.7299606821895425,6.0,3.5833333333333335,1.0,46.0,52.69565217391305,16.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-26,15,24.0,16.0,9.182291666666666,11.661458333333334,0.0,0.7200836324112978,2.0,1.75,,37.0,55.13513513513514,13.0,48.0,45.0,0.90625,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-27,23,23.0,16.0,8.526041666666666,11.651041666666666,0.0,0.6603311376633987,,,,91.0,47.15384615384615,25.0,48.0,46.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-28,17,15.0,16.0,8.828125,11.630208333333334,0.0,0.7025545447880006,,,,58.0,37.56896551724138,15.0,47.0,45.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-29,20,18.0,16.0,9.21875,11.692708333333334,0.0,0.7227949032176973,2.0,2.6,,62.0,61.596774193548384,20.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-04-30,26,34.0,16.0,8.6875,11.6875,0.0,0.7061440181040365,6.0,1.7,,48.0,74.91666666666667,19.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-01,28,10.0,16.0,8.854166666666666,11.692708333333334,0.0,0.6889545822335345,3.0,3.1333333333333333,,59.0,67.54237288135593,24.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-02,19,21.0,16.0,9.536458333333334,11.692708333333334,0.0,0.7497858057485814,4.0,2.6999999999999997,1.0,67.0,38.28358208955224,17.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-03,14,29.0,16.0,9.213541666666666,11.703125,0.0,0.7240384475104144,3.0,3.233333333333333,,50.0,34.96,10.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-04,14,22.0,16.0,7.994791666666667,11.651041666666666,0.0,0.6460791888870933,,,,59.0,45.389830508474574,15.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-05,14,13.0,16.0,7.875,11.630208333333334,0.0,0.6361490148944193,,,,50.0,35.22,13.0,48.0,45.0,0.90625,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-06,11,20.0,16.0,7.453125,11.713541666666666,0.0,0.6096435248778999,,,,51.0,31.84313725490196,13.0,48.0,44.0,0.875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-07,28,18.0,16.0,7.25,11.703125,0.0,0.5764814412677465,6.0,4.633333333333334,,56.0,40.839285714285715,20.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-08,24,20.0,16.0,8.3125,11.677083333333334,0.0,0.6782354147588522,4.0,2.75,,49.0,54.244897959183675,20.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-09,19,15.0,16.0,8.3125,11.708333333333334,0.0,0.6887490573152338,2.0,2.9,,49.0,43.46938775510204,17.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-10,20,16.0,16.0,9.067708333333334,11.697916666666666,0.0,0.7362786667818838,7.0,3.957142857142857,,46.0,42.47826086956522,13.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-11,12,19.0,16.0,8.828125,11.645833333333334,0.0,0.7132912800536881,,,,48.0,42.3125,14.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-12,21,23.0,16.0,8.192708333333334,11.619791666666666,0.0,0.6575332389900405,,,,68.0,39.98529411764706,20.0,48.0,46.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-13,20,17.0,16.0,8.666666666666666,11.666666666666666,0.0,0.6947185104009552,2.0,2.45,,61.0,39.14754098360656,17.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-14,20,23.0,16.0,8.244791666666666,11.666666666666666,0.0,0.6880051873847829,7.0,3.5,1.0,64.0,32.90625,14.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-15,25,19.0,16.0,8.234375,11.703125,0.0,0.7037229174522373,8.0,1.7125,1.0,59.0,48.186440677966104,19.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-16,26,19.0,16.0,8.692708333333334,11.682291666666666,0.0,0.721003409376571,9.0,1.9888888888888887,,45.0,44.75555555555555,15.0,48.0,46.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-17,33,29.0,16.0,9.401041666666666,11.723958333333334,0.0,0.7796402675653594,7.0,1.9142857142857144,,62.0,62.12903225806452,26.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-18,19,24.0,16.0,9.177083333333334,11.65625,0.0,0.7268946981837607,,,,63.0,56.0,20.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-19,22,23.0,16.0,9.286458333333334,11.635416666666666,0.0,0.7375055644586895,,,,74.0,59.567567567567565,24.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-20,27,25.0,16.0,9.28125,11.692708333333334,0.0,0.7515855434053963,13.0,2.707692307692308,,48.0,42.625,14.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-21,16,17.0,16.0,9.270833333333334,11.71875,0.0,0.7351459393853695,2.0,4.5,1.0,52.0,38.26923076923077,13.0,48.0,46.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-22,19,16.0,16.0,9.411458333333334,11.697916666666666,0.0,0.7545448207327804,4.0,3.425,1.0,73.0,36.89041095890411,16.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-23,31,25.0,16.0,9.708333333333334,11.703125,0.0,0.7724722721620699,4.0,4.375,,61.0,61.68852459016394,27.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-24,24,27.0,16.0,10.34375,11.677083333333334,0.0,0.8285881920877326,5.0,3.78,,66.0,53.515151515151516,19.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-25,10,25.0,16.0,9.541666666666666,11.640625,0.0,0.7470499016914459,,,,32.0,47.46875,8.0,48.0,45.0,0.90625,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-26,18,27.0,16.0,7.880208333333333,11.640625,0.0,0.624380535467392,,,,57.0,71.36842105263158,21.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-27,15,17.0,16.0,7.28125,11.71875,0.203125,0.5721375910139698,,,,46.0,44.84782608695652,15.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-28,19,18.0,16.0,7.229166666666667,11.6875,0.375,0.5775174406033782,4.0,2.425,,43.0,47.95348837209303,14.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-29,21,16.0,16.0,7.9375,11.677083333333334,0.375,0.641184349674699,8.0,2.45,,33.0,63.24242424242424,14.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-30,15,15.0,16.0,8.302083333333334,11.661458333333334,0.375,0.6579854284128182,5.0,2.6399999999999997,,36.0,34.166666666666664,10.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-05-31,20,19.0,16.0,8.072916666666666,11.692708333333334,0.375,0.6568097471360339,7.0,3.3857142857142857,,49.0,49.38775510204081,14.0,48.0,45.0,0.90625,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-01,18,22.0,16.0,8.015625,11.625,0.375,0.6379418133439273,,,,45.0,51.86666666666667,18.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-02,12,15.0,16.0,7.567708333333333,11.583333333333334,0.328125,0.6116410767031172,,,,42.0,42.11904761904762,11.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-03,14,18.0,16.0,7.213541666666667,11.692708333333334,0.0,0.5923290570234504,6.0,3.4,,40.0,47.1,11.0,48.0,46.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-04,28,17.0,16.0,7.463541666666667,11.671875,0.0,0.5864579452240298,3.0,2.4333333333333336,,73.0,67.79452054794521,26.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-05,12,19.0,16.0,8.135416666666666,11.65625,0.0,0.6437439165035672,4.0,1.9750000000000003,,32.0,45.625,8.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-06,19,14.0,16.0,7.932291666666667,11.692708333333334,0.0,0.6231440659864372,4.0,2.975,1.0,42.0,58.976190476190474,13.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-07,21,16.0,16.0,7.869791666666667,11.697916666666666,0.0,0.6087265535220499,,,1.0,63.0,45.19047619047619,20.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-08,8,22.0,16.0,7.6875,11.651041666666666,0.0,0.6006612494089516,,,,38.0,41.60526315789474,8.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-09,9,13.0,16.0,6.817708333333333,11.614583333333334,0.0,0.5468973092709306,,,,35.0,37.142857142857146,9.0,48.0,46.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-10,19,19.0,16.0,6.666666666666667,11.6875,0.0,0.553739526660023,7.0,2.1285714285714286,,37.0,56.13513513513514,13.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-11,19,19.0,16.0,6.223958333333333,11.697916666666666,0.0,0.5210783705843448,6.0,2.05,,50.0,33.28,12.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-12,20,15.0,16.0,6.369791666666667,11.703125,0.0,0.5207227315338528,6.0,2.9666666666666663,2.0,58.0,39.258620689655174,16.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-13,22,18.0,16.0,6.958333333333333,11.703125,0.0,0.583377563765891,5.0,1.4,,57.0,46.333333333333336,18.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-14,12,23.0,16.0,6.671875,11.697916666666666,0.0,0.5421516583396179,1.0,4.2,,41.0,34.829268292682926,9.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-15,29,13.0,16.0,6.572916666666667,11.614583333333334,0.0,0.5511349952641312,,,,95.0,52.17894736842105,33.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-16,22,16.0,16.0,7.875,11.65625,0.0,0.6277189862323135,,,,80.0,39.0625,20.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-17,18,22.0,16.0,8.270833333333334,11.682291666666666,0.0,0.6756183142327443,8.0,3.3375,2.0,25.0,94.4,10.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-18,28,20.0,16.0,8.739583333333334,11.671875,0.0,0.6994540097021714,7.0,3.1999999999999997,2.0,72.0,64.23611111111111,25.0,48.0,46.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-19,21,19.0,16.0,9.020833333333334,11.734375,0.0,0.7184004210658622,5.0,2.7800000000000002,,37.0,42.810810810810814,11.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-20,11,22.0,16.0,8.536458333333334,11.708333333333334,0.0,0.675166120133951,3.0,4.166666666666667,,38.0,25.210526315789473,9.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-21,25,21.0,16.0,8.208333333333334,11.682291666666666,0.1875,0.6643155753220091,3.0,3.5666666666666664,,62.0,58.75806451612903,21.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-22,14,15.0,16.0,8.510416666666666,11.645833333333334,0.25,0.6519769960601762,,,,39.0,66.2051282051282,15.0,48.0,45.0,0.90625,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-23,7,20.0,16.0,7.588541666666667,11.625,0.22916666666666666,0.59961613651871,,,,53.0,31.18867924528302,9.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-24,23,17.0,16.0,6.979166666666667,11.729166666666666,0.0,0.556501218943774,,,,72.0,48.638888888888886,23.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-25,17,23.0,16.0,7.786458333333333,11.692708333333334,0.0,0.6186078537985708,3.0,1.9000000000000001,1.0,52.0,38.61538461538461,13.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-26,19,13.0,16.0,7.223958333333333,11.671875,0.0,0.5607635615677895,5.0,4.0600000000000005,,48.0,40.8125,15.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-27,21,19.0,16.0,8.052083333333334,11.713541666666666,0.0,0.6305513518174364,7.0,3.742857142857143,,46.0,43.17391304347826,13.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-28,21,23.0,16.0,7.713541666666667,11.682291666666666,0.0,0.5914353020855778,4.0,2.7,,61.0,35.77049180327869,17.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-29,12,14.0,16.0,7.989583333333333,11.614583333333334,0.0,0.5993190598889128,,,,45.0,37.55555555555556,13.0,48.0,45.0,0.90625,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-06-30,10,18.0,16.0,7.151041666666667,11.635416666666666,0.0,0.5290352332172185,,,,36.0,38.77777777777778,9.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-07-01,18,19.0,16.0,6.640625,11.682291666666666,0.0,0.5128913638104814,5.0,2.58,,45.0,45.62222222222222,12.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-07-02,10,10.0,16.0,6.489583333333333,11.697916666666666,0.0,0.518847672616055,6.0,3.3666666666666667,,19.0,25.105263157894736,4.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-07-03,17,11.0,16.0,6.65625,11.645833333333334,0.0,0.5409782916906078,7.0,3.385714285714286,,53.0,41.35849056603774,13.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-07-04,14,13.0,16.0,7.28125,11.703125,0.0,0.5814521114268357,5.0,4.0200000000000005,1.0,31.0,35.67741935483871,8.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-07-05,14,18.0,16.0,6.786458333333333,11.6875,0.0,0.5496067704592521,2.0,5.550000000000001,,37.0,33.37837837837838,11.0,48.0,46.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-07-06,17,17.0,16.0,6.65625,11.692708333333334,0.0,0.529120547123764,,,,57.0,53.80701754385965,18.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-07-07,7,19.0,16.0,6.078125,11.609375,0.0,0.4758829720456559,,,,36.0,57.611111111111114,9.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-07-08,12,13.0,16.0,5.463541666666667,11.713541666666666,0.0,0.42513422970683995,3.0,1.9666666666666666,,29.0,48.37931034482759,8.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-07-09,25,12.0,16.0,6.052083333333333,11.6875,0.0,0.46985182360871697,7.0,3.057142857142857,,53.0,67.45283018867924,19.0,48.0,48.0,1.0,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-07-10,20,15.0,16.0,7.401041666666667,11.71875,0.0,0.5912398680091695,6.0,2.4833333333333334,,46.0,33.78260869565217,12.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-07-11,14,8.0,16.0,7.864583333333333,11.692708333333334,0.0,0.614603515017118,10.0,3.6,,26.0,50.07692307692308,8.0,48.0,47.0,0.96875,Horizon Edinburgh,Edinburgh,Medium,General,94
HHN-EDI-01,2024-07-12,18,20.0,16.0,7.713541666666667,11.661458333333334,0.0,0.6189392944677871,4.0,2.3,,47.0,34.40425531914894,12.0,48.0,46.0,0.9375,Horizon Edinburgh,Edinburgh,Medium,General,94
