hospital_name,hospital_id,unit,date,actual,predicted,model,ward,total_beds,baseline_forecast,stress_10,stress_20,stress_30,baseline_occupancy_pct,stress_10_pct,stress_20_pct,stress_30_pct,baseline_breach,stress_10_breach,stress_20_breach,stress_30_breach
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_General Medicine Ward A,2025-12-27,16.666666666666668,16.943548027827575,Holt-Winters,General Medicine Ward A,17,16.943548027827575,18.637902830610333,20.332257633393088,22.02661243617585,99.66792957545633,109.63472253300195,119.60151549054758,129.56830844809323,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_General Medicine Ward A,2025-12-28,16.708333333333332,16.952877308764116,Holt-Winters,General Medicine Ward A,17,16.952877308764116,18.648165039640528,20.343452770516937,22.038740501393352,99.72280769861244,109.69508846847368,119.66736923833491,129.63965000819618,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_General Medicine Ward A,2025-12-29,16.833333333333332,16.958333333333332,Holt-Winters,General Medicine Ward A,17,16.958333333333332,18.65416666666667,20.349999999999998,22.045833333333334,99.75490196078431,109.73039215686275,119.70588235294117,129.6813725490196,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_General Medicine Ward A,2025-12-30,16.708333333333332,16.958333333333332,Holt-Winters,General Medicine Ward A,17,16.958333333333332,18.65416666666667,20.349999999999998,22.045833333333334,99.75490196078431,109.73039215686275,119.70588235294117,129.6813725490196,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_General Medicine Ward A,2025-12-31,16.958333333333332,16.856613934365683,Holt-Winters,General Medicine Ward A,17,16.856613934365683,18.54227532780225,20.22793672123882,21.913598114675388,99.15655255509225,109.07220781060147,118.9878630661107,128.9035183216199,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_General Medicine Ward A,2025-12-25,17.791666666666668,17.6319370248027,Holt-Winters,General Medicine Ward A,18,17.6319370248027,19.39513072728297,21.158324429763237,22.92151813224351,97.95520569334832,107.75072626268319,117.54624683201797,127.34176740135284,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_General Medicine Ward A,2025-12-26,17.791666666666668,17.373391648842983,Holt-Winters,General Medicine Ward A,18,17.373391648842983,19.110730813727283,20.84806997861158,22.585409143495877,96.51884249357212,106.17072674292936,115.82261099228654,125.47449524164375,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_General Medicine Ward A,2025-12-27,17.625,17.520048424946133,Holt-Winters,General Medicine Ward A,18,17.520048424946133,19.272053267440747,21.024058109935357,22.776062952429974,97.33360236081184,107.06696259689303,116.80032283297422,126.53368306905541,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_General Medicine Ward A,2025-12-28,17.833333333333332,17.80273057558781,Holt-Winters,General Medicine Ward A,18,17.80273057558781,19.583003633146593,21.36327669070537,23.143549748264153,98.9040587532656,108.7944646285922,118.68487050391872,128.57527637924528,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_General Medicine Ward A,2025-12-29,17.833333333333332,17.916666666666668,Holt-Winters,General Medicine Ward A,18,17.916666666666668,19.708333333333336,21.5,23.291666666666668,99.53703703703705,109.49074074074075,119.44444444444444,129.39814814814815,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_General Medicine Ward A,2025-12-30,17.666666666666668,17.916666666666668,Holt-Winters,General Medicine Ward A,18,17.916666666666668,19.708333333333336,21.5,23.291666666666668,99.53703703703705,109.49074074074075,119.44444444444444,129.39814814814815,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_General Medicine Ward A,2025-12-31,17.916666666666668,17.916666666666668,Holt-Winters,General Medicine Ward A,18,17.916666666666668,19.708333333333336,21.5,23.291666666666668,99.53703703703705,109.49074074074075,119.44444444444444,129.39814814814815,False,True,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward A,2025-12-25,16.666666666666668,17.862682987339586,Holt-Winters,General Medicine Ward A,21,17.862682987339586,19.648951286073547,21.435219584807502,23.221487883541464,85.06039517780755,93.56643469558831,102.07247421336905,110.57851373114983,False,False,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward A,2025-12-26,17.666666666666668,17.90261500493815,Holt-Winters,General Medicine Ward A,21,17.90261500493815,19.692876505431965,21.483138005925777,23.273399506419594,85.25054764256261,93.77560240681888,102.30065717107513,110.8257119353314,False,False,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward A,2025-12-27,20.625,17.905475920632043,Holt-Winters,General Medicine Ward A,21,17.905475920632043,19.69602351269525,21.48657110475845,23.277118696821656,85.26417105062878,93.79058815569165,102.31700526075454,110.84342236581742,False,False,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward A,2025-12-28,18.666666666666668,18.392302267883185,Holt-Winters,General Medicine Ward A,21,18.392302267883185,20.231532494671505,22.070762721459822,23.909992948248142,87.5823917518247,96.34063092700717,105.09887010218964,113.85710927737212,False,False,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward A,2025-12-29,20.791666666666668,18.68937512811914,Holt-Winters,General Medicine Ward A,21,18.68937512811914,20.558312640931053,22.427250153742964,24.296187666554882,88.99702441961495,97.89672686157644,106.79642930353792,115.69613174549944,False,False,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward A,2025-12-30,20.791666666666668,18.57985990434573,Holt-Winters,General Medicine Ward A,21,18.57985990434573,20.437845894780306,22.295831885214877,24.15381787564945,88.4755233540273,97.32307568943003,106.17062802483275,115.01818036023548,False,False,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward A,2025-12-31,20.916666666666668,18.145499004941662,Holt-Winters,General Medicine Ward A,21,18.145499004941662,19.96004890543583,21.774598805929994,23.58914870642416,86.40713811876982,95.04785193064681,103.68856574252379,112.32927955440077,False,False,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_General Medicine Ward B,2025-12-25,16.916666666666668,17.0,Holt-Winters,General Medicine Ward B,17,17.0,18.700000000000003,20.4,22.1,100.0,110.00000000000001,120.0,130.0,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_General Medicine Ward B,2025-12-26,16.916666666666668,17.0,Holt-Winters,General Medicine Ward B,17,17.0,18.700000000000003,20.4,22.1,100.0,110.00000000000001,120.0,130.0,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_General Medicine Ward B,2025-12-27,17.0,17.0,Holt-Winters,General Medicine Ward B,17,17.0,18.700000000000003,20.4,22.1,100.0,110.00000000000001,120.0,130.0,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_General Medicine Ward B,2025-12-28,14.875,17.0,Holt-Winters,General Medicine Ward B,17,17.0,18.700000000000003,20.4,22.1,100.0,110.00000000000001,120.0,130.0,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_General Medicine Ward B,2025-12-29,13.916666666666666,17.0,Holt-Winters,General Medicine Ward B,17,17.0,18.700000000000003,20.4,22.1,100.0,110.00000000000001,120.0,130.0,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_General Medicine Ward B,2025-12-30,16.791666666666668,17.0,Holt-Winters,General Medicine Ward B,17,17.0,18.700000000000003,20.4,22.1,100.0,110.00000000000001,120.0,130.0,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_General Medicine Ward B,2025-12-31,15.5,16.95377432637433,Holt-Winters,General Medicine Ward B,17,16.95377432637433,18.649151759011765,20.344529191649194,22.03990662428663,99.72808427279017,109.7008927000692,119.67370112734821,129.64650955462724,False,True,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward B,2025-12-25,20.625,20.511796204381145,Holt-Winters,General Medicine Ward B,21,20.511796204381145,22.56297582481926,24.614155445257374,26.66533506569549,97.6752200208626,107.44274202294886,117.21026402503512,126.97778602712137,False,True,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward B,2025-12-26,18.25,20.28760623272694,Holt-Winters,General Medicine Ward B,21,20.28760623272694,22.316366855999636,24.34512747927233,26.373888102545024,96.60764872727114,106.26841359999825,115.92917847272537,125.5899433454525,False,True,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward B,2025-12-27,20.70833333333333,20.48432220712123,Holt-Winters,General Medicine Ward B,21,20.48432220712123,22.532754427833357,24.581186648545476,26.6296188692576,97.54439146248205,107.29883060873027,117.05326975497844,126.80770890122668,False,True,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward B,2025-12-28,21.0,20.88087430509973,Holt-Winters,General Medicine Ward B,21,20.88087430509973,22.968961735609707,25.057049166119675,27.14513659662965,99.43273478618919,109.37600826480814,119.31928174342703,129.26255522204596,False,True,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward B,2025-12-29,20.75,21.0,Holt-Winters,General Medicine Ward B,21,21.0,23.1,25.2,27.3,100.0,110.00000000000001,120.0,130.0,False,True,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward B,2025-12-30,20.58333333333333,21.0,Holt-Winters,General Medicine Ward B,21,21.0,23.1,25.2,27.3,100.0,110.00000000000001,120.0,130.0,False,True,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward B,2025-12-31,20.541666666666668,20.723135898533613,Holt-Winters,General Medicine Ward B,21,20.723135898533613,22.795449488386975,24.867763078240333,26.9400766680937,98.68159951682672,108.5497594685094,118.41791942019206,128.28607937187476,False,True,True,True
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-25,10.958333333333334,10.958333333333334,Holt-Winters,Orthopaedics Ward A,11,10.958333333333334,12.054166666666669,13.15,14.245833333333335,99.62121212121212,109.58333333333334,119.54545454545456,129.50757575757578,False,True,True,True
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-26,10.875,10.958333333333334,Holt-Winters,Orthopaedics Ward A,11,10.958333333333334,12.054166666666669,13.15,14.245833333333335,99.62121212121212,109.58333333333334,119.54545454545456,129.50757575757578,False,True,True,True
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-27,10.958333333333334,10.951380378444885,Holt-Winters,Orthopaedics Ward A,11,10.951380378444885,12.046518416289373,13.14165645413386,14.236794491978351,99.55800344040804,109.51380378444885,119.46960412848964,129.42540447253046,False,True,True,True
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-28,10.958333333333334,10.701784920801108,Holt-Winters,Orthopaedics Ward A,11,10.701784920801108,11.77196341288122,12.842141904961329,13.91232039704144,97.28895382546462,107.0178492080111,116.74674459055754,126.47563997310401,False,True,True,True
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-29,10.958333333333334,10.886839391522582,Holt-Winters,Orthopaedics Ward A,11,10.886839391522582,11.975523330674841,13.064207269827097,14.152891208979357,98.97126719565983,108.86839391522582,118.7655206347918,128.6626473543578,False,True,True,True
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-30,10.75,10.933368400342005,Holt-Winters,Orthopaedics Ward A,11,10.933368400342005,12.026705240376206,13.120042080410405,14.213378920444606,99.39425818492732,109.33368400342005,119.27310982191277,129.21253564040552,False,True,True,True
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-31,10.958333333333334,10.958333333333334,Holt-Winters,Orthopaedics Ward A,11,10.958333333333334,12.054166666666669,13.15,14.245833333333335,99.62121212121212,109.58333333333334,119.54545454545456,129.50757575757578,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-25,9.875,10.0,Holt-Winters,Orthopaedics Ward A,10,10.0,11.0,12.0,13.0,100.0,110.00000000000001,120.0,130.0,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-26,10.0,9.99219698355448,Holt-Winters,Orthopaedics Ward A,10,9.99219698355448,10.991416681909929,11.990636380265377,12.989856078620825,99.9219698355448,109.9141668190993,119.90636380265376,129.89856078620824,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-27,9.875,9.695667607019653,Holt-Winters,Orthopaedics Ward A,10,9.695667607019653,10.665234367721618,11.634801128423582,12.604367889125548,96.95667607019652,106.6523436772162,116.34801128423582,126.04367889125547,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-28,9.833333333333334,9.19685376944576,Holt-Winters,Orthopaedics Ward A,10,9.19685376944576,10.116539146390336,11.03622452333491,11.955909900279488,91.9685376944576,101.16539146390335,110.3622452333491,119.5590990027949,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-29,9.875,9.25279282908185,Holt-Winters,Orthopaedics Ward A,10,9.25279282908185,10.178072111990035,11.103351394898219,12.028630677806404,92.5279282908185,101.78072111990035,111.0335139489822,120.28630677806404,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-30,9.791666666666666,9.611292341800263,Holt-Winters,Orthopaedics Ward A,10,9.611292341800263,10.572421575980291,11.533550810160316,12.494680044340344,96.11292341800264,105.7242157598029,115.33550810160315,124.94680044340343,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-31,9.958333333333334,9.95511549352148,Holt-Winters,Orthopaedics Ward A,10,9.95511549352148,10.950627042873629,11.946138592225777,12.941650141577925,99.5511549352148,109.50627042873629,119.46138592225776,129.41650141577924,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-25,12.0,11.915433431968456,Holt-Winters,Orthopaedics Ward A,12,11.915433431968456,13.106976775165302,14.298520118362147,15.490063461558993,99.29527859973713,109.22480645971085,119.15433431968457,129.08386217965827,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-26,11.875,11.797736383621675,Holt-Winters,Orthopaedics Ward A,12,11.797736383621675,12.977510021983845,14.15728366034601,15.337057298708178,98.31446986351396,108.14591684986536,117.97736383621675,127.80881082256815,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-27,11.708333333333334,11.56688176060132,Holt-Winters,Orthopaedics Ward A,12,11.56688176060132,12.723569936661452,13.880258112721583,15.036946288781715,96.39068133834434,106.02974947217876,115.66881760601319,125.30788573984763,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-28,11.916666666666666,11.425521290490927,Holt-Winters,Orthopaedics Ward A,12,11.425521290490927,12.56807341954002,13.710625548589112,14.853177677638206,95.21267742075773,104.73394516283349,114.25521290490927,123.77648064698505,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-29,11.25,11.468042054798074,Holt-Winters,Orthopaedics Ward A,12,11.468042054798074,12.614846260277883,13.761650465757688,14.908454671237497,95.56701712331729,105.12371883564902,114.68042054798073,124.23712226031247,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-30,11.333333333333334,11.722951714753997,Holt-Winters,Orthopaedics Ward A,12,11.722951714753997,12.895246886229398,14.067542057704795,15.239837229180196,97.69126428961664,107.46039071857831,117.22951714753995,126.99864357650164,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-31,11.833333333333334,11.871042962036146,Holt-Winters,Orthopaedics Ward A,12,11.871042962036146,13.058147258239762,14.245251554443374,15.43235585064699,98.92535801696788,108.81789381866469,118.71042962036145,128.60296542205825,False,True,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-25,24.666666666666668,22.41020891164196,Holt-Winters,Orthopaedics Ward A,32,22.41020891164196,24.651229802806156,26.89225069397035,29.133271585134548,70.03190284888112,77.03509313376924,84.03828341865734,91.04147370354546,False,False,False,False
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-26,21.791666666666668,22.606225701302645,Holt-Winters,Orthopaedics Ward A,32,22.606225701302645,24.86684827143291,27.127470841563174,29.38809341169344,70.64445531657077,77.70890084822784,84.77334637988491,91.837791911542,False,False,False,False
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-27,20.45833333333333,20.728042003112503,Holt-Winters,Orthopaedics Ward A,32,20.728042003112503,22.800846203423756,24.873650403735002,26.946454604046256,64.77513125972656,71.25264438569924,77.73015751167188,84.20767063764455,False,False,False,False
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-28,20.125,18.34947665460853,Holt-Winters,Orthopaedics Ward A,32,18.34947665460853,20.184424320069386,22.019371985530235,23.85431965099109,57.342114545651654,63.07632600021683,68.81053745478198,74.54474890934716,False,False,False,False
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-29,20.75,18.376105188373025,Holt-Winters,Orthopaedics Ward A,32,18.376105188373025,20.21371570721033,22.051326226047628,23.888936744884933,57.4253287136657,63.167861585032284,68.91039445639883,74.65292732776541,False,False,False,False
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-30,18.625,20.001004091379727,Holt-Winters,Orthopaedics Ward A,32,20.001004091379727,22.0011045005177,24.001204909655673,26.001305318793644,62.50313778556165,68.75345156411782,75.00376534267397,81.25407912123013,False,False,False,False
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-31,15.083333333333334,21.37347142582896,Holt-Winters,Orthopaedics Ward A,32,21.37347142582896,23.510818568411857,25.64816571099475,27.78551285357765,66.7920982057155,73.47130802628705,80.15051784685859,86.82972766743016,False,False,False,False
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-25,9.458333333333334,9.826365276303225,Holt-Winters,Orthopaedics Ward B,10,9.826365276303225,10.809001803933548,11.791638331563869,12.774274859194193,98.26365276303225,108.09001803933546,117.9163833156387,127.74274859194192,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-26,9.875,9.806736452411435,Holt-Winters,Orthopaedics Ward B,10,9.806736452411435,10.787410097652579,11.768083742893722,12.748757388134866,98.06736452411435,107.8741009765258,117.68083742893722,127.48757388134865,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-27,9.875,9.493008296471343,Holt-Winters,Orthopaedics Ward B,10,9.493008296471343,10.442309126118479,11.391609955765611,12.340910785412747,94.93008296471343,104.42309126118478,113.91609955765611,123.40910785412747,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-28,10.0,9.422327150320124,Holt-Winters,Orthopaedics Ward B,10,9.422327150320124,10.364559865352136,11.306792580384148,12.24902529541616,94.22327150320123,103.64559865352136,113.06792580384149,122.4902529541616,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-29,9.958333333333334,9.42026855418034,Holt-Winters,Orthopaedics Ward B,10,9.42026855418034,10.362295409598376,11.304322265016408,12.246349120434443,94.2026855418034,103.62295409598377,113.04322265016408,122.46349120434444,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-30,9.791666666666666,9.597873957799033,Holt-Winters,Orthopaedics Ward B,10,9.597873957799033,10.557661353578936,11.51744874935884,12.477236145138743,95.97873957799032,105.57661353578935,115.1744874935884,124.77236145138744,False,True,True,True
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-31,9.833333333333334,9.760915130375862,Holt-Winters,Orthopaedics Ward B,10,9.760915130375862,10.73700664341345,11.713098156451034,12.689189669488622,97.60915130375862,107.37006643413449,117.13098156451034,126.89189669488621,False,True,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-25,26.70833333333333,27.875,Holt-Winters,Orthopaedics Ward B,28,27.875,30.6625,33.449999999999996,36.237500000000004,99.55357142857143,109.50892857142858,119.4642857142857,129.41964285714286,False,True,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-26,24.666666666666668,27.875,Holt-Winters,Orthopaedics Ward B,28,27.875,30.6625,33.449999999999996,36.237500000000004,99.55357142857143,109.50892857142858,119.4642857142857,129.41964285714286,False,True,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-27,19.875,27.760150993226908,Holt-Winters,Orthopaedics Ward B,28,27.760150993226908,30.5361660925496,33.31218119187229,36.08819629119498,99.14339640438182,109.05773604482,118.97207568525818,128.88641532569636,False,True,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-28,23.75,26.620164058208307,Holt-Winters,Orthopaedics Ward B,28,26.620164058208307,29.28218046402914,31.944196869849968,34.6062132756708,95.0720144936011,104.5792159429612,114.08641739232131,123.5936188416814,False,True,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-29,27.95833333333333,26.11052079945988,Holt-Winters,Orthopaedics Ward B,28,26.11052079945988,28.721572879405873,31.332624959351854,33.943677039297846,93.25185999807101,102.57704599787812,111.90223199768519,121.22741799749231,False,True,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-30,27.08333333333333,26.87641051677503,Holt-Winters,Orthopaedics Ward B,28,26.87641051677503,29.564051568452538,32.25169262013004,34.93933367180754,95.98718041705368,105.58589845875905,115.18461650046441,124.78333454216978,False,True,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-31,25.791666666666668,27.75011538745356,Holt-Winters,Orthopaedics Ward B,28,27.75011538745356,30.52512692619892,33.300138464944276,36.07515000368963,99.10755495519129,109.01831045071042,118.92906594622956,128.83982144174868,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-02,7.541666666666667,7.5852594,XGBoost,ICU,12,7.5852594,8.34378534,9.10231128,9.86083722,63.210495,69.5315445,75.85259400000001,82.1736435,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-03,7.083333333333333,8.763119,XGBoost,ICU,12,8.763119,9.6394309,10.5157428,11.3920547,73.02599166666667,80.32859083333334,87.63119,94.93378916666666,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-04,9.291666666666666,8.126135,XGBoost,ICU,12,8.126135,8.9387485,9.751361999999999,10.5639755,67.71779166666666,74.48957083333335,81.26135,88.03312916666667,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-05,10.291666666666666,8.39662,XGBoost,ICU,12,8.39662,9.236282000000001,10.075944,10.915606,69.97183333333334,76.96901666666668,83.9662,90.96338333333334,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-06,9.875,8.49592,XGBoost,ICU,12,8.49592,9.345512000000001,10.195103999999999,11.044696,70.79933333333334,77.87926666666668,84.9592,92.03913333333334,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-07,9.958333333333334,8.399203,XGBoost,ICU,12,8.399203,9.239123300000001,10.0790436,10.9189639,69.99335833333333,76.99269416666668,83.99203,90.99136583333333,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-08,9.916666666666666,10.03087,XGBoost,ICU,12,10.03087,11.033957000000001,12.037044,13.040131,83.59058333333334,91.94964166666666,100.3087,108.66775833333332,False,False,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-09,11.416666666666666,9.890983,XGBoost,ICU,12,9.890983,10.8800813,11.8691796,12.858277900000001,82.42485833333333,90.66734416666668,98.90983000000001,107.15231583333333,False,False,False,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-10,11.875,10.49463,XGBoost,ICU,12,10.49463,11.544093000000002,12.593556000000001,13.643019,87.45525,96.20077500000002,104.94630000000001,113.69182500000001,False,False,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-11,11.875,9.805775,XGBoost,ICU,12,9.805775,10.786352500000001,11.76693,12.747507500000001,81.71479166666667,89.88627083333334,98.05775,106.22922916666668,False,False,False,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-12,10.791666666666666,9.595297,XGBoost,ICU,12,9.595297,10.554826700000001,11.5143564,12.473886100000001,79.96080833333333,87.95688916666667,95.95297000000001,103.94905083333335,False,False,False,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-13,10.333333333333334,10.390309,XGBoost,ICU,12,10.390309,11.4293399,12.4683708,13.5074017,86.58590833333334,95.24449916666667,103.90308999999999,112.56168083333333,False,False,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-14,11.833333333333334,10.413299,XGBoost,ICU,12,10.413299,11.454628900000001,12.4959588,13.537288700000001,86.77749166666668,95.45524083333335,104.13299,112.81073916666668,False,False,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-15,11.958333333333334,11.180444,XGBoost,ICU,12,11.180444,12.2984884,13.416532799999999,14.5345772,93.17036666666667,102.48740333333333,111.80443999999999,121.12147666666667,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-16,12.0,10.96732,XGBoost,ICU,12,10.96732,12.064052000000002,13.160784000000001,14.257516,91.39433333333335,100.5337666666667,109.67320000000001,118.81263333333334,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-17,11.916666666666666,11.12249,XGBoost,ICU,12,11.12249,12.234739000000001,13.346988000000001,14.459237000000002,92.68741666666668,101.95615833333333,111.2249,120.49364166666668,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-18,11.791666666666666,10.828342,XGBoost,ICU,12,10.828342,11.9111762,12.994010399999999,14.0768446,90.23618333333333,99.25980166666668,108.28341999999999,117.30703833333334,False,False,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-19,11.875,10.838186,XGBoost,ICU,12,10.838186,11.922004600000001,13.0058232,14.0896418,90.31821666666667,99.35003833333334,108.38186,117.41368166666668,False,False,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-20,11.791666666666666,10.971348,XGBoost,ICU,12,10.971348,12.068482800000002,13.165617600000001,14.262752400000002,91.42790000000001,100.57069000000001,109.71348,118.85627000000001,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-21,11.875,10.93587,XGBoost,ICU,12,10.93587,12.029457,13.123043999999998,14.216631,91.13225,100.245475,109.35869999999998,118.47192499999998,False,True,True,True
