hospital_name,hospital_id,unit,date,actual,predicted,model,planned_staff,actual_staff,safe_ratio_met,beds_per_planned_staff,beds_per_actual_staff,feasibility_flag,historical_safe_ratio,overall_status
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_General Medicine Ward B,2025-12-31,20.541666666666668,20.723135898533613,Holt-Winters,8,7,False,2.5903919873167016,2.960447985504802,Safe,Historically Unsafe,Unsafe
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-25,10.958333333333334,10.958333333333334,Holt-Winters,5,4,False,2.191666666666667,2.7395833333333335,Safe,Historically Unsafe,Unsafe
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-26,10.875,10.958333333333334,Holt-Winters,5,4,False,2.191666666666667,2.7395833333333335,Safe,Historically Unsafe,Unsafe
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-27,10.958333333333334,10.951380378444885,Holt-Winters,5,4,False,2.1902760756889768,2.737845094611221,Safe,Historically Unsafe,Unsafe
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-28,10.958333333333334,10.701784920801108,Holt-Winters,5,4,False,2.1403569841602215,2.675446230200277,Safe,Historically Unsafe,Unsafe
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-29,10.958333333333334,10.886839391522582,Holt-Winters,5,4,False,2.1773678783045165,2.7217098478806454,Safe,Historically Unsafe,Unsafe
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-30,10.75,10.933368400342005,Holt-Winters,5,4,False,2.186673680068401,2.733342100085501,Safe,Historically Unsafe,Unsafe
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Orthopaedics Ward A,2025-12-31,10.958333333333334,10.958333333333334,Holt-Winters,5,4,False,2.191666666666667,2.7395833333333335,Safe,Historically Unsafe,Unsafe
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-25,9.875,10.0,Holt-Winters,4,4,True,2.5,2.5,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-26,10.0,9.99219698355448,Holt-Winters,4,4,True,2.49804924588862,2.49804924588862,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-27,9.875,9.695667607019653,Holt-Winters,4,4,True,2.423916901754913,2.423916901754913,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-28,9.833333333333334,9.19685376944576,Holt-Winters,4,4,True,2.29921344236144,2.29921344236144,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-29,9.875,9.25279282908185,Holt-Winters,4,4,True,2.3131982072704624,2.3131982072704624,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-30,9.791666666666666,9.611292341800263,Holt-Winters,4,4,True,2.402823085450066,2.402823085450066,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward A,2025-12-31,9.958333333333334,9.95511549352148,Holt-Winters,4,4,True,2.48877887338037,2.48877887338037,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-25,12.0,11.915433431968456,Holt-Winters,5,5,True,2.3830866863936913,2.3830866863936913,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-26,11.875,11.797736383621675,Holt-Winters,5,5,True,2.359547276724335,2.359547276724335,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-27,11.708333333333334,11.56688176060132,Holt-Winters,5,5,True,2.313376352120264,2.313376352120264,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-28,11.916666666666666,11.425521290490927,Holt-Winters,5,5,True,2.2851042580981855,2.2851042580981855,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-29,11.25,11.468042054798074,Holt-Winters,5,5,True,2.2936084109596147,2.2936084109596147,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-30,11.333333333333334,11.722951714753997,Holt-Winters,5,5,True,2.3445903429507995,2.3445903429507995,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Orthopaedics Ward A,2025-12-31,11.833333333333334,11.871042962036146,Holt-Winters,5,5,True,2.3742085924072294,2.3742085924072294,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-25,24.666666666666668,22.41020891164196,Holt-Winters,13,10,False,1.7238622239724584,2.241020891164196,Safe,Historically Unsafe,Unsafe
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-26,21.791666666666668,22.606225701302645,Holt-Winters,13,10,False,1.738940438561742,2.2606225701302645,Safe,Historically Unsafe,Unsafe
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-27,20.45833333333333,20.728042003112503,Holt-Winters,13,10,False,1.5944647694701926,2.0728042003112503,Safe,Historically Unsafe,Unsafe
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-28,20.125,18.34947665460853,Holt-Winters,13,10,False,1.411498204200656,1.834947665460853,Safe,Historically Unsafe,Unsafe
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-29,20.75,18.376105188373025,Holt-Winters,13,10,False,1.4135465529517712,1.8376105188373024,Safe,Historically Unsafe,Unsafe
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-30,18.625,20.001004091379727,Holt-Winters,13,10,False,1.538538776259979,2.0001004091379726,Safe,Historically Unsafe,Unsafe
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Orthopaedics Ward A,2025-12-31,15.083333333333334,21.37347142582896,Holt-Winters,13,10,False,1.6441131866022276,2.137347142582896,Safe,Historically Unsafe,Unsafe
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-25,9.458333333333334,9.826365276303225,Holt-Winters,4,4,True,2.456591319075806,2.456591319075806,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-26,9.875,9.806736452411435,Holt-Winters,4,4,True,2.451684113102859,2.451684113102859,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-27,9.875,9.493008296471343,Holt-Winters,4,4,True,2.373252074117836,2.373252074117836,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-28,10.0,9.422327150320124,Holt-Winters,4,4,True,2.355581787580031,2.355581787580031,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-29,9.958333333333334,9.42026855418034,Holt-Winters,4,4,True,2.355067138545085,2.355067138545085,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-30,9.791666666666666,9.597873957799033,Holt-Winters,4,4,True,2.399468489449758,2.399468489449758,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Orthopaedics Ward B,2025-12-31,9.833333333333334,9.760915130375862,Holt-Winters,4,4,True,2.4402287825939655,2.4402287825939655,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-25,26.70833333333333,27.875,Holt-Winters,12,10,False,2.3229166666666665,2.7875,Safe,Historically Unsafe,Unsafe
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-26,24.666666666666668,27.875,Holt-Winters,12,10,False,2.3229166666666665,2.7875,Safe,Historically Unsafe,Unsafe
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-27,19.875,27.760150993226908,Holt-Winters,12,10,False,2.3133459161022425,2.7760150993226906,Safe,Historically Unsafe,Unsafe
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-28,23.75,26.620164058208307,Holt-Winters,12,10,False,2.2183470048506924,2.6620164058208307,Safe,Historically Unsafe,Unsafe
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-29,27.95833333333333,26.11052079945988,Holt-Winters,12,10,False,2.1758767332883235,2.611052079945988,Safe,Historically Unsafe,Unsafe
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-30,27.08333333333333,26.87641051677503,Holt-Winters,12,10,False,2.239700876397919,2.6876410516775033,Safe,Historically Unsafe,Unsafe
Horizon London Central,HHN-LON-01,HHN-LON-01_Orthopaedics Ward B,2025-12-31,25.791666666666668,27.75011538745356,Holt-Winters,12,10,False,2.31250961562113,2.775011538745356,Safe,Historically Unsafe,Unsafe
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-02,7.541666666666667,7.5852594,XGBoost,16,16,True,0.4740787125,0.4740787125,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-03,7.083333333333333,8.763119,XGBoost,16,16,True,0.5476949375,0.5476949375,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-04,9.291666666666666,8.126135,XGBoost,16,16,True,0.5078834375,0.5078834375,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-05,10.291666666666666,8.39662,XGBoost,16,16,True,0.52478875,0.52478875,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-06,9.875,8.49592,XGBoost,16,16,True,0.530995,0.530995,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-07,9.958333333333334,8.399203,XGBoost,16,16,True,0.5249501875,0.5249501875,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-08,9.916666666666666,10.03087,XGBoost,16,16,True,0.626929375,0.626929375,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-09,11.416666666666666,9.890983,XGBoost,16,16,True,0.6181864375,0.6181864375,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-10,11.875,10.49463,XGBoost,16,16,True,0.655914375,0.655914375,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-11,11.875,9.805775,XGBoost,16,16,True,0.6128609375,0.6128609375,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-12,10.791666666666666,9.595297,XGBoost,16,16,True,0.5997060625,0.5997060625,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-13,10.333333333333334,10.390309,XGBoost,16,16,True,0.6493943125,0.6493943125,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-14,11.833333333333334,10.413299,XGBoost,16,16,True,0.6508311875,0.6508311875,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-15,11.958333333333334,11.180444,XGBoost,16,16,True,0.69877775,0.69877775,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-16,12.0,10.96732,XGBoost,16,16,True,0.6854575,0.6854575,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-17,11.916666666666666,11.12249,XGBoost,16,16,True,0.695155625,0.695155625,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-18,11.791666666666666,10.828342,XGBoost,16,16,True,0.676771375,0.676771375,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-19,11.875,10.838186,XGBoost,16,16,True,0.677386625,0.677386625,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-20,11.791666666666666,10.971348,XGBoost,16,16,True,0.68570925,0.68570925,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-21,11.875,10.93587,XGBoost,16,16,True,0.683491875,0.683491875,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-22,10.5,11.204433,XGBoost,16,16,True,0.7002770625,0.7002770625,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-23,9.083333333333334,10.642715,XGBoost,16,16,True,0.6651696875,0.6651696875,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-24,8.708333333333334,10.495194,XGBoost,16,16,True,0.655949625,0.655949625,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-25,10.375,9.582412,XGBoost,16,16,True,0.59890075,0.59890075,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-26,10.166666666666666,9.369437,XGBoost,16,16,True,0.5855898125,0.5855898125,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-27,7.583333333333333,8.921191,XGBoost,16,16,True,0.5575744375,0.5575744375,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-28,7.041666666666667,8.368386,XGBoost,16,16,True,0.523024125,0.523024125,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-29,8.416666666666666,9.235774,XGBoost,16,16,True,0.577235875,0.577235875,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-30,8.375,8.68376,XGBoost,16,16,True,0.542735,0.542735,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-31,9.666666666666666,9.043089,XGBoost,16,16,True,0.5651930625,0.5651930625,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-02,17.958333333333332,17.902212,XGBoost,8,8,True,2.2377765,2.2377765,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-03,17.833333333333332,17.895193,XGBoost,8,8,True,2.236899125,2.236899125,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-04,17.833333333333332,17.882357,XGBoost,8,8,True,2.235294625,2.235294625,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-05,17.958333333333332,17.874517,XGBoost,8,8,True,2.234314625,2.234314625,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-06,17.958333333333332,17.842218,XGBoost,8,8,True,2.23027725,2.23027725,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-07,17.666666666666668,17.767805,XGBoost,8,8,True,2.220975625,2.220975625,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-08,17.875,17.767502,XGBoost,8,8,True,2.22093775,2.22093775,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-09,17.791666666666668,17.873657,XGBoost,8,8,True,2.234207125,2.234207125,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-10,17.916666666666668,17.654268,XGBoost,8,8,True,2.2067835,2.2067835,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-11,17.916666666666668,17.888327,XGBoost,8,8,True,2.236040875,2.236040875,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-12,17.666666666666668,17.791578,XGBoost,8,8,True,2.22394725,2.22394725,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-13,17.916666666666668,17.711304,XGBoost,8,8,True,2.213913,2.213913,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-14,17.791666666666668,17.7772,XGBoost,8,8,True,2.22215,2.22215,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-15,17.791666666666668,17.691757,XGBoost,8,8,True,2.211469625,2.211469625,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-16,17.75,17.845188,XGBoost,8,8,True,2.2306485,2.2306485,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-17,17.625,17.796661,XGBoost,8,8,True,2.224582625,2.224582625,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-18,17.916666666666668,17.78173,XGBoost,8,8,True,2.22271625,2.22271625,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-19,17.708333333333332,17.759825,XGBoost,8,8,True,2.219978125,2.219978125,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-20,17.833333333333332,17.689394,XGBoost,8,8,True,2.21117425,2.21117425,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-21,17.75,17.697426,XGBoost,8,8,True,2.21217825,2.21217825,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-22,17.75,17.74931,XGBoost,8,8,True,2.21866375,2.21866375,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-23,17.916666666666668,17.774483,XGBoost,8,8,True,2.221810375,2.221810375,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-24,17.833333333333332,17.816864,XGBoost,8,8,True,2.227108,2.227108,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-25,17.833333333333332,17.82883,XGBoost,8,8,True,2.22860375,2.22860375,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-26,17.75,17.754038,XGBoost,8,8,True,2.21925475,2.21925475,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-27,17.833333333333332,17.718903,XGBoost,8,8,True,2.214862875,2.214862875,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-28,17.791666666666668,17.789574,XGBoost,8,8,True,2.22369675,2.22369675,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-29,17.916666666666668,17.903564,XGBoost,8,8,True,2.2379455,2.2379455,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-30,17.875,17.664722,XGBoost,8,8,True,2.20809025,2.20809025,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-31,17.625,17.61937,XGBoost,8,8,True,2.20242125,2.20242125,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-02,31.25,26.00272,XGBoost,19,19,True,1.3685642105263158,1.3685642105263158,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-03,35.958333333333336,30.578405,XGBoost,19,19,True,1.6093897368421053,1.6093897368421053,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-04,37.75,32.689713,XGBoost,19,19,True,1.7205112105263156,1.7205112105263156,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-05,37.875,33.733234,XGBoost,19,19,True,1.7754333684210528,1.7754333684210528,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-06,37.25,33.72105,XGBoost,19,19,True,1.774792105263158,1.774792105263158,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-07,33.583333333333336,34.31233,XGBoost,19,19,True,1.8059121052631582,1.8059121052631582,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-08,30.916666666666668,30.920443,XGBoost,19,19,True,1.6273917368421051,1.6273917368421051,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-09,35.25,32.29557,XGBoost,19,19,True,1.699766842105263,1.699766842105263,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-10,37.54166666666666,32.13716,XGBoost,19,19,True,1.6914294736842106,1.6914294736842106,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-11,37.91666666666666,31.963621,XGBoost,19,19,True,1.6822958421052632,1.6822958421052632,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-12,37.958333333333336,31.948378,XGBoost,19,19,True,1.6814935789473686,1.6814935789473686,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-13,36.0,32.07836,XGBoost,19,19,True,1.6883347368421056,1.6883347368421056,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-14,30.20833333333333,31.38773,XGBoost,19,19,True,1.6519857894736842,1.6519857894736842,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-15,32.666666666666664,31.921558,XGBoost,19,19,True,1.680082,1.680082,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-16,32.833333333333336,31.234352,XGBoost,19,19,True,1.6439132631578948,1.6439132631578948,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-17,31.125,29.675583,XGBoost,19,19,True,1.5618727894736841,1.5618727894736841,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-18,31.75,30.000122,XGBoost,19,19,True,1.5789537894736843,1.5789537894736843,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-19,33.625,30.027071,XGBoost,19,19,True,1.5803721578947367,1.5803721578947367,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-20,31.666666666666668,29.130043,XGBoost,19,19,True,1.533160157894737,1.533160157894737,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-21,28.83333333333333,30.265312,XGBoost,19,19,True,1.592911157894737,1.592911157894737,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-22,31.25,27.278221,XGBoost,19,19,True,1.435695842105263,1.435695842105263,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-23,29.83333333333333,26.815844,XGBoost,19,19,True,1.4113602105263157,1.4113602105263157,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-24,25.70833333333333,28.881899,XGBoost,19,19,True,1.5200999473684211,1.5200999473684211,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-25,22.33333333333333,27.343094,XGBoost,19,19,True,1.4391102105263158,1.4391102105263158,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-26,20.291666666666668,25.631756,XGBoost,19,19,True,1.349039789473684,1.349039789473684,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-27,22.25,25.419481,XGBoost,19,19,True,1.3378674210526316,1.3378674210526316,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-28,24.0,23.04677,XGBoost,19,19,True,1.212987894736842,1.212987894736842,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-29,25.416666666666668,24.010843,XGBoost,19,19,True,1.2637285789473685,1.2637285789473685,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-30,23.08333333333333,23.506056,XGBoost,19,19,True,1.2371608421052631,1.2371608421052631,Safe,Historically Safe,Operationally Feasible
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-31,22.45833333333333,22.790201,XGBoost,19,19,True,1.1994842631578948,1.1994842631578948,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-02,31.166666666666668,27.6131,XGBoost,29,29,True,0.9521758620689655,0.9521758620689655,Safe,Historically Safe,Operationally Feasible
